example_id,cluster_rank,lon,lat,radius_m,cluster_area_m2,cluster_pixel_count_est,recovery_class,date,label,NDVI,RRI,NDRE,BSI,NDMI,NDWI,NBR
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2020-03-02,2020-03,0.46169477701187134,0.5203451031703894,0.3359866589307785,0.02769123669713735,0.0487602804787457,-0.5469101965427398,0.2569902241230011
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2020-04-02,2020-04,,,,,,,
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2020-05-02,2020-05,0.5441770702600479,0.7382801294186512,0.3653065860271454,-0.08317456627264619,0.16699151322245598,-0.5365687310695648,0.3854341059923172
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2020-06-02,2020-06,0.5438145995140076,0.7336225372253967,0.35963021218776703,-0.09845656855031848,0.18959378451108932,-0.5441156476736069,0.4106864333152771
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2020-07-02,2020-07,0.5510234385728836,0.7584763329923478,0.350884459912777,-0.0978105701506138,0.1936035454273224,-0.5468724220991135,0.42172637581825256
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2020-08-02,2020-08,0.576440066099167,0.8314774072991582,0.36600928008556366,-0.10852792859077454,0.2071780040860176,-0.5691134631633759,0.43314069509506226
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2020-09-02,2020-09,0.5818397700786591,0.846029468351447,0.39892494678497314,-0.1094049457460642,0.20814765989780423,-0.5878832489252092,0.44734376668930054
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2020-10-02,2020-10,0.5756179243326187,0.8173456621003099,0.42102232575416565,-0.12924154102802277,0.23388727009296417,-0.6305427849292754,0.44920776784420013
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2020-11-02,2020-11,0.6481200456619263,1.0420362492435917,0.5023672878742218,-0.20443798229098317,0.2981185168027878,-0.6749818027019502,0.5145661532878876
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2020-12-02,2020-12,0.7645047008991241,1.3522721272145275,0.5942696630954742,-0.3441341444849968,0.43895052373409266,-0.8140425682067872,0.6647113263607025
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2021-01-02,2021-01,0.7169481813907623,1.226003697288882,0.5439539402723312,-0.2763153091073036,0.38830804824829096,-0.7740181088447571,0.6188585758209229
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2021-02-02,2021-02,0.6024972200393676,0.9054663675682166,0.4510715305805206,-0.10699049290269613,0.20857417583465576,-0.6833483576774597,0.45027245581150055
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2021-03-02,2021-03,0.5078227072954178,0.6424280172677126,0.37158577144145966,-0.02725739311426878,0.12468005716800688,-0.6060464382171631,0.33833812177181244
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2021-04-02,2021-04,0.4732494056224823,0.5417592225762005,0.33558937162160873,0.008452262729406353,0.0965617336332798,-0.5719627887010574,0.31474389135837555
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2021-05-02,2021-05,0.5635212361812592,0.7910966270732854,0.3804892301559448,-0.11109784804284571,0.2013147175312042,-0.5608176440000534,0.4235517978668213
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2021-06-02,2021-06,0.5716123729944229,0.8076989812183256,0.38713400065898895,-0.1354953106492758,0.2290850207209587,-0.5749966353178024,0.4469166398048401
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2021-07-02,2021-07,0.5683740675449371,0.7974497633237834,0.38178689777851105,-0.12745562382042408,0.22373776137828827,-0.5675482600927353,0.44709601998329157
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2021-08-02,2021-08,0.5751399844884872,0.8146538873916779,0.3684917688369751,-0.1282174400985241,0.23161111772060394,-0.5751704573631287,0.46354494988918304
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2021-09-02,2021-09,0.5805335193872452,0.8233039262189905,0.3995302319526673,-0.13676268327981234,0.23989027738571167,-0.6022040545940399,0.4728609323501587
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2021-10-02,2021-10,0.5784333944320679,0.8208394294274225,0.43101660907268524,-0.13835987821221352,0.23794549703598022,-0.6257344186305999,0.4635626077651978
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2021-11-02,2021-11,0.6654577553272247,1.0641668982336945,0.5072153955698013,-0.21787778660655022,0.3202357292175293,-0.7192523777484894,0.5365506708621978
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2021-12-02,2021-12,0.7129903435707092,1.1980519551854094,0.5504478216171265,-0.28184729814529413,0.38370122015476227,-0.770142823457718,0.6097576767206192
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2022-01-02,2022-01,0.6662823259830475,1.0789629752041376,0.5047185122966765,-0.2342645525932312,0.33289243280887604,-0.7221145033836366,0.5430373549461365
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2022-02-02,2022-02,0.6224578619003296,0.9423444509506063,0.468018427491188,-0.12841396359726787,0.23508036881685257,-0.6993979215621948,0.4696008414030075
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2022-03-02,2022-03,0.5082514882087708,0.6525667722032981,0.37768444418907166,-0.02173859253525734,0.10936156660318376,-0.5846025943756104,0.3421272784471512
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2022-04-02,2022-04,0.4450943022966385,0.48394870980370913,0.3228253275156021,-0.03847910976037383,0.12201758846640587,-0.4940057247877121,0.32545384764671326
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2022-05-02,2022-05,0.5100094974040985,0.6493895565741734,0.3601120412349701,-0.03647972270846367,0.11412338539958002,-0.5490579009056091,0.3383180946111679
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2022-06-02,2022-06,0.5419668257236481,0.7261538883831395,0.37771520018577576,-0.07162180077284575,0.1568569876253605,-0.5581329613924025,0.38327392935752874
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2022-07-02,2022-07,0.5379798710346222,0.7153204329999251,0.3623539730906487,-0.06725523062050343,0.15493928641080856,-0.5600872486829758,0.3892680108547211
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2022-08-02,2022-08,0.5438961982727051,0.7314951082701424,0.36191002279520035,-0.07322519947774708,0.16517211124300957,-0.5642145425081253,0.40023618936538696
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2022-09-02,2022-09,0.5831689536571503,0.8356427970006178,0.41296204924583435,-0.1021598509978503,0.18951613828539848,-0.6112006604671478,0.42309607565402985
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2022-10-02,2022-10,0.5875830650329591,0.850780242899587,0.43954405188560486,-0.126681643538177,0.2132313400506973,-0.626122385263443,0.44516861438751215
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2022-11-02,2022-11,0.7064386010169983,1.1871322261867872,0.5393699258565903,-0.24941831454634666,0.34853270649909973,-0.7387637197971345,0.5860713869333267
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2022-12-02,2022-12,,,,,,,
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2023-01-02,2023-01,0.6440142542123795,0.9999391756408258,0.4866255074739456,-0.17732763662934303,0.2728167697787285,-0.7117081582546234,0.4972204118967057
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2023-02-02,2023-02,0.5074898600578308,0.6219642616058232,0.3797377496957779,-0.07522113621234894,0.17353185266256332,-0.6032277792692184,0.3731085956096649
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2023-03-02,2023-03,0.45581796765327454,0.48501755764484095,0.32917458564043045,0.027520159259438515,0.05981614300981163,-0.557204931974411,0.2780022621154785
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2023-04-02,2023-04,0.4002726525068283,0.3479884810314217,0.2919468954205513,0.004059895873069766,0.07702435366809368,-0.47159492969512934,0.26750044524669647
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2023-05-02,2023-05,0.4614336639642716,0.5157207213109123,0.3297948092222214,-0.06549553759396076,0.1354582365602255,-0.4903678148984909,0.32691673934459686
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2023-06-02,2023-06,0.47716924548149103,0.5388401606238926,0.3360985070466995,-0.03215686418116093,0.1051164735108614,-0.5047440975904465,0.31855031847953796
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2023-07-02,2023-07,0.4856223613023758,0.561963586167624,0.33044105023145676,-0.037422992289066315,0.12101604603230953,-0.5213097184896469,0.3365246579051018
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2023-08-02,2023-08,0.49350395798683167,0.5800111521420466,0.3275105133652687,-0.04651209898293018,0.14214781671762464,-0.5306750535964966,0.3560993298888207
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2023-09-02,2023-09,0.510586306452751,0.6253940437375387,0.3599102199077606,-0.06478690914809704,0.15369028970599172,-0.5480538606643677,0.37259329855442047
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2023-10-02,2023-10,0.4833234697580338,0.5622050803565083,0.3496667817234993,-0.0502560567110777,0.16188516467809677,-0.5437382310628891,0.375294029712677
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2023-11-02,2023-11,0.5771390944719315,0.8129622730146875,0.4200962036848069,-0.09882061742246152,0.18004054762423038,-0.6396910846233367,0.395480252802372
failed_cluster_1,1,-8.179609819352324,39.91843628426467,40,45914.69848041276,4.5914698480412754,3,2023-12-02,2023-12,0.5063641667366028,0.6046882401425168,0.36412083357572556,-0.024321176111698147,0.11029545217752458,-0.5938704013824463,0.3183746337890625
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2018-01-02,2018-01,0.23887545615434647,0.1695861776869453,0.18764527887105945,0.2988892942667007,-0.2866505831480026,-0.3946719765663147,-0.28590069711208344
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2018-02-02,2018-02,0.21449276059865952,0.1230077232624492,0.16833405196666718,0.27530838549137115,-0.2814256101846695,-0.3605157881975174,-0.2988773435354233
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2018-03-02,2018-03,0.20690019428730008,0.10912220243911586,0.16674605384469032,0.28361092507839203,-0.29858569800853735,-0.34874582290649414,-0.27847325801849365
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2018-04-02,2018-04,0.18423458188772202,0.06628554106732623,0.14238374680280685,0.23018226772546765,-0.2320810705423355,-0.29708997905254364,-0.21795081347227094
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2018-05-02,2018-05,0.2114682197570801,0.12030671207155394,0.15022693574428558,0.2261909991502762,-0.2270106002688408,-0.3222780674695969,-0.2082715779542923
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2018-06-02,2018-06,0.24256647378206253,0.1814355893306174,0.1827431060373783,0.19061212986707687,-0.18187442421913144,-0.3314514607191086,-0.14122596383094788
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2018-07-02,2018-07,0.26657772064208984,0.22681431863060153,0.19684907048940659,0.18507104367017746,-0.16217146441340446,-0.3569242060184479,-0.11605757288634776
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2018-08-02,2018-08,0.26856422424316406,0.23008230141592897,0.19862204045057297,0.1631823629140854,-0.15528126060962677,-0.35290811955928797,-0.09794377814978363
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2018-09-02,2018-09,0.3012245371937752,0.2906140528625497,0.2324550673365593,0.14991210028529167,-0.12542268075048923,-0.3829161375761032,-0.06024773325771093
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2018-10-02,2018-10,0.34065577387809753,0.3665152525599923,0.25264615565538406,0.11917910911142825,-0.0793576561845839,-0.42721717059612274,-0.01608176156878472
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2018-11-02,2018-11,0.38956978917121887,0.452907060132532,0.30151650309562683,0.1235441118478775,-0.07613658811897041,-0.47495175898075104,0.02948403730988502
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2018-12-02,2018-12,0.43504610657691956,0.5409763671329101,0.33275657892227173,0.11318250000476837,-0.063632742036134,-0.5259178876876831,0.042116804048419
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2019-01-02,2019-01,0.4186359345912933,0.5093052653160249,0.32393261045217514,0.10967880114912988,-0.05508709733840078,-0.5299679338932037,0.046727480832487345
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2019-02-02,2019-02,0.37466005980968475,0.4251730172197976,0.28001007437705994,0.1393207311630249,-0.08937187492847443,-0.4651019871234893,0.0061917733401060104
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2019-03-02,2019-03,0.34978412091732025,0.3747327076126831,0.2594946250319481,0.13860616087913513,-0.09641651064157486,-0.44910177588462824,-0.020964940544217825
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2019-04-02,2019-04,0.40272384881973267,0.4762761952690468,0.28496136516332626,0.08417149446904659,-0.0446687345393002,-0.46352499723434454,0.039194084238260984
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2019-05-02,2019-05,0.43481774628162384,0.539151884414171,0.3031528815627098,0.04366540675982833,0.014689035713672636,-0.48347476124763483,0.12407475151121616
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2019-06-02,2019-06,0.44638122618198395,0.5592767967293262,0.31249928474426275,0.0433080664370209,0.01136749796569347,-0.5026997923851013,0.1086655016988516
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2019-07-02,2019-07,0.43242646753788,0.5335132478403042,0.30570292472839355,0.055975053925067186,0.0006871223449707049,-0.4839387387037277,0.11865368857979774
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2019-08-02,2019-08,0.45543223619461054,0.5760829965568395,0.31646396219730377,0.058368424419313676,0.004164103418588637,-0.5076702684164048,0.12793073989450932
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2019-09-02,2019-09,0.4751308858394623,0.611565790070712,0.34096358716487885,0.03247085027396679,0.03152889758348465,-0.537440925836563,0.16018849983811378
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2019-10-02,2019-10,0.4875338971614837,0.6331469377529747,0.36682569980621343,-0.0059252101927995664,0.07665431313216686,-0.526029497385025,0.21666480600833893
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2019-11-02,2019-11,,,,,,,
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2019-12-02,2019-12,,,,,,,
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2020-01-02,2020-01,0.44868342578411097,0.5503361474625834,0.31495366990566254,0.11304875090718271,-0.05310694873332977,-0.5371719598770142,0.09761343337595463
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2020-02-02,2020-02,0.34398193657398224,0.3480450710502698,0.23877163976430893,0.18736264109611508,-0.14842963591217995,-0.46618033945560455,-0.04519963450729847
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2020-03-02,2020-03,0.309737965464592,0.28202516443552195,0.21550654619932175,0.18600136786699298,-0.14853890240192413,-0.43086352944374084,-0.040325896814465516
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2020-04-02,2020-04,,,,,,,
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2020-05-02,2020-05,0.36838527023792267,0.3908958544659273,0.25191123783588404,0.09946922026574612,-0.04678042232990265,-0.4360305964946747,0.08217629441060126
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2020-06-02,2020-06,0.35287800431251526,0.3642455286915497,0.2359617277979851,0.10692744143307209,-0.056204537162557244,-0.4340567886829376,0.06874305871315299
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2020-07-02,2020-07,0.3457784801721573,0.3502249787382287,0.23255553096532822,0.12229355052113533,-0.058559773257002234,-0.4335336685180664,0.07005680649308488
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2020-08-02,2020-08,0.34599666297435766,0.3471721326430674,0.23300039768218994,0.12185791507363318,-0.057673659641295665,-0.4348591268062592,0.07046546414494514
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2020-09-02,2020-09,0.38055554032325745,0.41058707777074394,0.26227083802223206,0.09336593002080917,-0.0393405593931675,-0.4478759467601776,0.10758740101300646
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2020-10-02,2020-10,0.4105798453092575,0.4669215233974978,0.28303383290767664,0.025010876357555382,0.0451599545776844,-0.46208347380161285,0.18175693601369858
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2020-11-02,2020-11,0.4633243829011917,0.5620172380699257,0.33407319337129593,-0.004597257822751997,0.06957859732210636,-0.5024199783802032,0.23497718945145607
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2020-12-02,2020-12,,,,,,,
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2021-01-02,2021-01,0.4847154468297958,0.5979238572209032,0.3390334248542785,0.01164524257183074,0.072417750954628,-0.5573903024196625,0.24864518642425534
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2021-02-02,2021-02,0.49480782449245453,0.6216147841808595,0.3499596565961837,0.026360940188169486,0.04307634010910987,-0.5534906387329102,0.2255287654697895
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2021-03-02,2021-03,0.4348312765359878,0.5109483294642875,0.29907467216253275,0.053495217114686966,0.01774675771594048,-0.5053956061601639,0.17334241047501564
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2021-04-02,2021-04,0.42620120942592626,0.4979045169073397,0.2884947210550308,0.04163869470357895,0.05100574158132076,-0.5007610619068146,0.2113857232034206
failed_cluster_2,2,-8.255966610932358,39.938199208150834,40,45901.4450654164,4.59014450654164,3,2021-05-02,2021-05,0.5093731135129929,0.6600452661181766,0.33538591861724854,-0.03223259106744081,0.10783779993653296,-0.5300587117671967,0.27940211445093155
